DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
9943	__label1__	5	Y	Shoes	B00UFOYFR0	Duduma Polarized Sports Sunglasses Sports Wrap for Running Cycling Fishing Golf Tr90 Unbreakable Frame(White/Blue)	so cool	These are so cool! They hardly weigh anything at all, so they don't sit on your sinuses and hurt your head. They are large enough for my husband's big head, yet not so large that they look funny on my smaller head. They are easy to store in the handy case that comes with them and very well made of great, quality materials. The view through the lenses is clear and sharp. I love how they look on your face too!
8059	__label1__	5	N	Grocery	B00269YPBS	Simply Organic Nutmeg Ground CERTIFIED ORGANIC 2.3oz. bottle	great for the holiday season	I love having organic nutmeg around for the holiday season. It can be used to add just a little extra flavor to a variety of seasonal drinks.
3171	__label1__	3	N	Jewelry	B000IK09RQ	10k White Gold Princess Diamond Stud Earrings (1/10 cttw, J-K Color, I2-I3 Clarity)	quality is not better	The earrings are petite and well made; pretty if you don't look too closely. The diamonds don't look like the illustration, but cloudy. I expected them to be small and certainly not perfect - however, I am disappointed that the quality is not better.
9902	__label1__	5	N	Video Games	B00FATRKLI	Xbox 360 E 250GB Kinect Holiday Value Bundle	Family Bonding Experience!	I bought this console last December for my kids. They really enjoy every game, I love the kinect games. It's really fun activity for a family. I recommend this to all.
4763	__label1__	5	N	Wireless	B00M10LABA	iPhone 6 Plus Screen Protector, [3 Pack] [Screen Protector] i-Blason for Apple iPhone 6 Plus 5.5 inch [Easy Application] Maximum Clarity and Touchscreen Accuracy Lifetime Warranty	Fantastic quality!	Good solid construction! Fantastic quality! Cant wait to put on my screen. waiting for the other one to die. Thanks!
19130	__label2__	5	Y	Musical Instruments	B008FJXGU4	Quik Lok DX749 Deluxe Seat, Black	comfortable, easy to set up and looks like it ...	It's everything I needed it to be. Portable, durable, comfortable, adjustable, easy to set up and looks like it belongs on stage with the rest of the equipment. It's a lifesaver for me.
14882	__label2__	5	Y	Musical Instruments	B002HHM30E	Palatino VB-004-3/4 Crack Resistant Bass, 3/4 Size	Value = Price!!	A beautiful bass for the price and the beginner bass player. Wonderful sound and an attractive instrument which is the centerpiece of our music room.
6331	__label1__	5	Y	Apparel	B00I46805O	Chikolat Kids Beachwear Girls Teens 8 - 16 One Piece "Giandu-I-Animal Chips"	Quality product	Great product second I buy and my wife and kids are asking for more for the summer vacation good amazon delivery too
20050	__label2__	5	Y	Health & Personal Care	B007WUGG9U	Toothpaste Tube Winder	Only one that works	I've looked at lots of these things over the years, and this is the only one that works well. Especially for large tubes.
5715	__label1__	5	N	Kitchen	B009HVH4XO	Contigo Autoseal West Loop Stainless Steel Travel Mug with Open-Access Lid	better than any starbucks fancy tumbler	This is the perfect to-go mug for me. The insulation is terrific. It keeps my coffee hot for hours, like, really. It's very sealed therefore it doesn't leak at all. The stainless steel design is exemplary. The quality is great too. I've been using it for 2 years now but its performance is still just as superb. It's just great and very affordable. At 20 dollars, you get a mobile thermos and fridge in one  that's gonna last you long.
16527	__label2__	5	Y	Outdoors	B000AR2N7Q	Snow Peak Trek 700 Titanium Mini Cookset	Perfect Backpacking Companion	Great for boiling water when out on the trail. Easily fits my alcohol stove and a bottle of alcohol or a canister stove and a canister propane/isobutane.
9512	__label1__	5	Y	Home Entertainment	B00NTKZQ0M	Aketek Multimedia USB AV HDMI VGA Home Theater LED Digital Video Game Pico Mini Support Hd 1080p Projector(Black)	I'm satisfied with the good I received	I'm satisfied with the good I received. Still I don't know how to operate the subtitle yet, but I think I can solve this problem soon.
7807	__label1__	5	Y	Sports	B00FZ1TEEC	MTECH USA M-1015 US Marines Folding Knife, 4-Inch Closed Length, Ivory Look Plastic Handle	Great Collectors Piece!	Bought this knife as a Father's Day gift for my dad who is an ex-Marine.  He LOVED it!  It came razor sharp out of the box and is a nice addition to his extensive knife collection.  At this price you can't beat the value.  This item is more of a true collector's item than a practical every day carry.  Highly recommend!
17222	__label2__	3	Y	Beauty	B0028RC5N8	Urban Decay Eyeshadow Primer Potion, Eyeshadow Base .34 fl oz (10 ml)	overrated	I like urban decay but I really don't see the difference between this primer and any other brand. I use nyx high definition primer and it cost me only 7 dollars vs this at almost $20. It works just the same at half the price. Don't waste your money unless you need brand names or like to waste your money...
8024	__label1__	5	N	Shoes	B00OJCPU1Y	Orthotics for Flat Feet by Samurai Insoles®- Fight back against Plantar Fasciitis, Heel Pain, and Pronation. Simply Insert Into Mens or Womens Running Shoes, Dress Shoes or Boots- Mens 7 - 7 1/2 | Womens 9 - 9 1/2	They just work!	I am a Podiatrist and have been using these inserts on my patients for months.  I have been getting great feedback on them.  You don't need to spend a lot of money on costly orthotics, you can't go wrong with these inserts!
3536	__label1__	1	N	Home	B003Y3AA3C	BISSELL Pet Hair Eraser Multi Cyclonic Bagless Upright Vacuum, 87B4	Worst ever	Every now and again something will come into your life that is supposed to make it easier but instead turns every minor task into an epic battle punctuated by such filthy cursing a teenage boy would start taking notes.<br /><br />This Bisssselll should be erased from the face of the earth. The filter... oh don't get me started on the filter. Try as you might to clean the dirty thing, it is engineered to leave you bloody and covered in dust while it remains unmoved and filthy.<br /><br />This is a beast of a demon that should be put down. I hate it. I'm changing my star from 2 to 1 because that's the truth.
10578	__label2__	5	Y	Video Games	B00KWG4HG0	Mario Party 10	Five stars all the way	This wii title has been a big hit at my home, with family and friends when they come over as well as just us here at home.  Nice to get a group of four together I've found.  Lots of fun.  Playable even for those who don't really play video games.  I find that nice because I have a young video game enthusiast who likes to drag either willing or non-willing people in for a round of this!  Nice you can choose the length of time you wish to play too.
10675	__label2__	2	N	Video DVD	B00AEFYQE2	No Strings Attached	Not funny, without any romantism included, wasting two good actors, this is almost the "level zero" of romantic comedies	I didn't like this film at all and count it as one of my most disappointing viewings ever - and that came as an unpleasant surprise, considering the names of actors and the director. Below, more of my impressions, with some limited SPOILERS.<br /><br />Emma (Natalie Portman) and Adam (Ashton Kutcher) unwillingly keep running into each other - until one day they get really close... Emma however is reluctant to the very idea of a relationship and asks for a &#34;sex only - no strings attached&#34; common operation. Adam, who is much less cynical, agrees after some hesitation (and we can totally understand him - after all, this is Natalie Portman who asks, for God's sake...). Of course, things will not go as smoothly as it is supposed.<br /><br />The general idea wasn't the easiest thing in the world to be handled, I must give that to the director. But Ivan Reitman, even if he didn't make a really good film since &#34;Ghostbusters&#34; in 1984, is an experienced veteran and he could definitely do better than that.<br /><br />The scenario is weak and the potential of both main actors is wasted. There is a couple of jokes, but they mostly turn around Adam's dad, an aging playboy played by Kevin Kline. For the most of time this film is definitely NOT funny - and that is rarely good news for a comedy. As for the romance, well, there is hardly any - I saw more romantism in some butcher shops...<br /><br />I give this film two stars only because I generally like Ashton Kutcher (I found him particularly good in &#34;Butterfly Effect&#34;, &#34;The Guardian&#34;, &#34;My boss's daughter&#34; and &#34;A lot like love&#34;) and of course I would watch Natalie Portman in ANYTHING... But this not-funny, not-romantic, occasionally vulgar film was for me a TERRRRIBLE DISAPPOINTMENT, nowhere near the quality of &#34;Notting Hill&#34;, &#34;While you were sleeping&#34;, &#34;When Harry meets Sally&#34; or &#34;Must love dogs&#34; - gosh, it wasn't even anywhere near the level of &#34;A lot like love&#34; (a lesser, albeit honest film). I am glad that I rented it instead of buying. AVOID!
5727	__label1__	5	N	Books	0307476073	Wild: From Lost to Found on the Pacific Crest Trail	Excellent book.	What's with people saying the book was bad because the main character was selfish and stupid in her decisions? Do you honestly think this book would be compelling to read if the main character was the perfect character, Mother Teresa, expert backpacker? Name one piece of good literature where the main character is perfect. Would you prefer if Cheryl lied and talked about how perfect she was and how smooth the journey was? Some of the reviews of this book I've read on goodreads are a perfect example of how annoyingly judgmental human beings are.
12539	__label2__	5	Y	Video Games	B00BMFIXOW	Assassin's Creed IV Black Flag - PlayStation 4	A fine ps4 game, Aarrrrgghh!	Many thinks a pirate's favorite letter be &#34;R&#34;, but his first love be the &#34;C&#34;!<br /><br />Great game! Very addictive! Much side quest! Wow!
6155	__label1__	5	Y	PC	B00ODD7NNC	6 Foot USB to Lightning Cable - Fast Sync, Charge and Data Transfer for all IOS Devices	This cable works great with my iphone	This cable works great with my iphone. Some cables are not compatible with iphones. But this worked great and is long enough to use anywhere in the house.
